created_at,tweet_id,text
Mon Mar 30 22:59:31 +0000 2020,1244761201281662977,"@HollinsMrhump Remembering  an old article from 2015 . I fear just as much for the outcome of this virus as i do the virus.
https://t.co/SuPe1bIMZY"
Mon Mar 30 22:59:04 +0000 2020,1244761085963636738,"Tasmania has recorded its second coronavirus death in as many days, with an elderly man dying at the Royal Hobart Hospital overnight. Follow our live coverage here: https://t.co/5HbRQEu9ye https://t.co/rsirB0aofM"
Mon Mar 30 22:53:09 +0000 2020,1244759597476237312,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/QcLleLO8MT
Mon Mar 30 22:52:15 +0000 2020,1244759373986975744,"@GideonCRozner Gideon, can you explain why John Roskam says Scott Morrison is doing ""a great job"" while imposing a deliberate social &amp; economic catastrophe on the country?

It baffles us too."
Mon Mar 30 22:52:03 +0000 2020,1244759320916447232,"I've got this sinking feeling that when this shit is over with, Scott Morrison is going to be remembered as a hero instead of the vile way he treated refugees as immigration minister, his homophobic push of religious freedoms and gross mismanagement of the bushfires #auspol"
Mon Mar 30 22:51:53 +0000 2020,1244759281813028871,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/GggJDRFuFf
Mon Mar 30 22:51:35 +0000 2020,1244759204805529600,"@ValerieLynneCl2 @billbowtell Yes, Scott Morrison has contracted out his job for tens of millions of dollars, sacked himself on full pay, &amp; handed the country over to coal executives.

https://t.co/l9Byph7plD

#Auspol"
Mon Mar 30 22:50:21 +0000 2020,1244758892288126976,Former Test legend Shane Warne announces gin company to halt production to distribute hand sanitiser for WA hospitals The move comes as Prime Minister Scott Morrison urged companies to make a wartime shift to produce muc... https://t.co/7HnbIZAjQO via @perthnow #perth #australia https://t.co/mjBgs0abP0
Mon Mar 30 22:44:35 +0000 2020,1244757444154163201,"Coronavirus: How to download the government's app, get updates on WhatsApp https://t.co/Pl3u8NFlOa"
Mon Mar 30 22:43:17 +0000 2020,1244757113810944000,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/KRV6omQJOd https://t.co/ryKnK4Gdw2
