created_at,tweet_id,text
Sun Mar 22 23:17:52 +0000 2020,1241866716226830336,"Prime Minister Scott Morrison: ""For many, young and old, 2020 will be the toughest year of our lives. Meeting this challenge is bigger than any Australian. It's obviously bigger than politics"" #coronavirusaustralia"
Sun Mar 22 23:17:52 +0000 2020,1241866714960130048,"Scott Morrison: “For many, young and old, 2020 will be the toughest year of our lives.”"
Sun Mar 22 23:17:51 +0000 2020,1241866710845501441,"scott morrison: ""everything’s going to be business as usual, schools are still open.""
students: https://t.co/VSsn0VbzKr"
Sun Mar 22 23:17:49 +0000 2020,1241866701378949120,Scott Morrison’s response to the crisis is falling apart (and it’s not his fault) – NEWPAPER24 https://t.co/Shj06zkQq0 https://t.co/5pewLVdD7d
Sun Mar 22 23:17:33 +0000 2020,1241866637973704709,Scott Morrison: Close Schools/Colleges/Universities down for an appropriate amount of time amidst COVID19. - Sign the Petition! https://t.co/hRIFi5rUJT via @ChangeAUS
Sun Mar 22 23:17:25 +0000 2020,1241866603899150336,"""For many, young and old, 2020 will be the toughest year of our lives""

PM Scott Morrison to parliament #auspol #coronavirusau"
Sun Mar 22 23:17:03 +0000 2020,1241866511037296641,"Scott Morrison just said we need to 'come together' to face coronavirus. 

*May* have been the wrong choice of words."
Sun Mar 22 23:16:52 +0000 2020,1241866463633231873,"PM Scott Morrison addressing parliament...basically a war-time plea to the country: ""We summon the spirit of the ANZACs of our Great Depression generation, of those who built the 
Snowy, of those who want the great peace of the Second World War and defended Australia."" #auspol"
Sun Mar 22 23:16:50 +0000 2020,1241866457534742529,"Scott Morrison says we summon the spirit of the ANZACs, the record of Australians in the Depression and those who won the great peace after World War II. He says no one should suffer alone during the months ahead."
Sun Mar 22 23:16:35 +0000 2020,1241866394162978816,"Watching Scott Morrison now live in parliament.. He thinks he's Churchill... I'm sure Churchill didn't make this many huge mistakes 

#auspol"
Sun Mar 22 23:16:08 +0000 2020,1241866278601555968,"Prime Minister Scott Morrison is now addressing federal parliament's lower house on the coronavirus pandemic:

""In the months ahead this will put as all to the test ... but together Australia, we are up to this challenge.""

#auspol"
Sun Mar 22 23:16:05 +0000 2020,1241866265167192064,"Time to de-platform The Greens for hate speech ? Who else but Larrisa Waters...?

https://t.co/g88M2ImX6y"
Sun Mar 22 23:16:01 +0000 2020,1241866249824395264,Scott Morrison literally just said lets channel the spirit of the ANZACS to get through COVID19
Sun Mar 22 23:16:00 +0000 2020,1241866247643336704,"""We summon the spirit of the Anzacs, of our great Depression generation, of those who built the Snowy, of those who won the great peace of World War II and defended Australia. That is our legacy that we draw on at this time.""

Scott Morrison to parliament #coronavirusau #auspol"
